split_seed,dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,auroc,auprc,best_point_f1,event_precision,event_recall,event_f1,false_positive_events,threshold,threshold_mode,threshold_calibration_method,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,num_synthetic_windows,num_synthetic_points,num_rejected_synthetic_windows,metrics_valid,metrics_invalid_reason
0,TSB-UAD-Public-v2,cnn,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,0.42817857074492216,0.025869162743430093,0.0,0.0,0.0,0.0,0,210849.4295827924,synthetic_separation,synthetic_positive_separation,,,34001.362436571064,,0,0,0,True,
0,TSB-UAD-Public-v2,cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,0.42817857074492216,0.025869162743430093,0.0658624062601891,0.004672897196261682,0.00819672131147541,0.005952380952380953,213,46.08456684026872,synthetic_separation,synthetic_positive_separation,0.09837228899631881,120878895.85322209,34001.362436571064,120844894.49078551,244,2570,0,True,
0,TSB-UAD-Public-v2,cnn,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.42817857074492216,0.025869162743430093,0.06820918350743597,0.013215859030837005,0.02459016393442623,0.017191977077363897,224,125.3338392699718,synthetic_separation,synthetic_positive_separation,0.06218451294168188,5318304.441595167,34001.362436571064,5284303.079158596,122,1285,0,True,
0,TSB-UAD-Public-v2,cnn,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.42817857074492216,0.025869162743430093,0.06835793061316356,0.013574660633484163,0.02459016393442623,0.01749271137026239,218,106.66609790403348,synthetic_separation,synthetic_positive_separation,0.053148928278091305,140.6945032500097,34001.362436571064,-33860.667933321056,122,1285,0,True,
0,TSB-UAD-Public-v2,cnn,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.42817857074492216,0.025869162743430093,0.055471668123658904,0.01775147928994083,0.04918032786885246,0.026086956521739126,332,159.50925115822525,synthetic_separation,synthetic_positive_separation,0.00133694095177463,159.8762596865991,34001.362436571064,-33841.486176884464,1,21,121,True,
0,TSB-UAD-Public-v2,cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.42817857074492216,0.025869162743430093,0.06873289632788138,0.013333333333333334,0.02459016393442623,0.017291066282420747,222,94.54160606083337,synthetic_separation,synthetic_positive_separation,0.061468175682691306,198179932.21752736,34001.362436571064,198145930.8550908,122,1285,0,True,
0,TSB-UAD-Public-v2,cnn,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.42817857074492216,0.025869162743430093,0.06697977100408263,0.009433962264150943,0.01639344262295082,0.011976047904191616,210,65.8642091940948,synthetic_separation,synthetic_positive_separation,0.05709516679349027,123.92089289554951,34001.362436571064,-33877.441543675515,122,1285,0,True,
0,TSB-UAD-Public-v2,cnn,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.42817857074492216,0.025869162743430093,0.055471668123658904,0.01775147928994083,0.04918032786885246,0.026086956521739126,332,159.50925115822525,synthetic_separation,synthetic_positive_separation,0.00133694095177463,159.8762596865991,34001.362436571064,-33841.486176884464,1,21,121,True,
0,TSB-UAD-Public-v2,cnn,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.42817857074492216,0.025869162743430093,0.06873289632788138,0.013333333333333334,0.02459016393442623,0.017291066282420747,222,94.54160606083337,synthetic_separation,synthetic_positive_separation,0.061468175682691306,198179932.21752736,34001.362436571064,198145930.8550908,122,1285,0,True,
0,TSB-UAD-Public-v2,timesnet,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,0.4316403952292304,0.027202070707232014,0.0,0.0,0.0,0.0,0,229306.78622618245,synthetic_separation,synthetic_positive_separation,,,40231.732033785214,,0,0,0,True,
0,TSB-UAD-Public-v2,timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,0.4316403952292304,0.027202070707232014,0.04922660042903918,0.007054673721340388,0.03278688524590164,0.011611030478955007,563,25571.927032748168,synthetic_separation,synthetic_positive_separation,0.1106311829455204,654079025.0975875,40231.732033785214,654038793.3655537,244,2570,0,True,
0,TSB-UAD-Public-v2,timesnet,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.4316403952292304,0.027202070707232014,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,5314524.109873352,40231.732033785214,5274292.377839566,122,1285,0,True,
0,TSB-UAD-Public-v2,timesnet,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4316403952292304,0.027202070707232014,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,3616.872878459586,40231.732033785214,-36614.85915532563,122,1285,0,True,
0,TSB-UAD-Public-v2,timesnet,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.4316403952292304,0.027202070707232014,0.04603817235396183,0.007168458781362007,0.03278688524590164,0.011764705882352941,554,26355.04588118601,synthetic_separation,synthetic_positive_separation,0.003911342894393742,26357.874701186473,40231.732033785214,-13873.857332598742,1,21,121,True,
0,TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.4316403952292304,0.027202070707232014,0.06356510340030498,0.0,0.0,0.0,1,0.0,synthetic_separation,synthetic_positive_separation,0.050413904037035585,198110208.32470685,40231.732033785214,198069976.59267306,122,1285,0,True,
0,TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4316403952292304,0.027202070707232014,0.04777718264595608,0.006734006734006734,0.03278688524590164,0.0111731843575419,590,24287.273948999773,synthetic_separation,synthetic_positive_separation,0.12114488573330374,18448.218741354292,40231.732033785214,-21783.513292430922,122,1285,0,True,
